Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 1.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 4.037280 	 TrialNumber 	 1 	 TrialTime 	 4.039562 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 4.186313 	 StimulusOff 	 4.702974 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 9.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 157.733109 	 TrialNumber 	 28 	 TrialTime 	 175.603180 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 175.635538 	 StimulusOff 	 176.152215 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 9.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 157.733109 	 TrialNumber 	 29 	 TrialTime 	 176.153075 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 176.202173 	 StimulusOff 	 176.718875 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 9.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 157.733109 	 TrialNumber 	 30 	 TrialTime 	 176.719841 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 176.752180 	 StimulusOff 	 177.268869 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 1 	 TrialTime 	 180.302619 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 180.352215 	 StimulusOff 	 180.868873 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 2 	 TrialTime 	 180.869780 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 180.902188 	 StimulusOff 	 181.418830 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 3 	 TrialTime 	 181.419749 	 ImageNumber 	 6 	 Dot 	 Yes 	 StimulusOn 	 181.452190 	 StimulusOff 	 181.968842 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 4 	 TrialTime 	 181.969839 	 ImageNumber 	 13 	 Dot 	 Yes 	 StimulusOn 	 182.002159 	 StimulusOff 	 182.518865 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 5 	 TrialTime 	 182.519786 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 182.552183 	 StimulusOff 	 183.068837 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 6 	 TrialTime 	 183.069692 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 183.102174 	 StimulusOff 	 183.618838 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 7 	 TrialTime 	 183.619749 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 183.652183 	 StimulusOff 	 184.168844 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 8 	 TrialTime 	 184.169781 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 184.202177 	 StimulusOff 	 184.718831 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 9 	 TrialTime 	 184.719898 	 ImageNumber 	 16 	 Dot 	 Yes 	 StimulusOn 	 184.768831 	 StimulusOff 	 185.285508 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 10 	 TrialTime 	 185.286395 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 185.318834 	 StimulusOff 	 185.835505 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 11 	 TrialTime 	 185.836396 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 185.868796 	 StimulusOff 	 186.385479 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 12 	 TrialTime 	 186.386456 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 186.418825 	 StimulusOff 	 186.935496 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 13 	 TrialTime 	 186.936437 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 186.968816 	 StimulusOff 	 187.485504 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 14 	 TrialTime 	 187.486832 	 ImageNumber 	 4 	 Dot 	 Yes 	 StimulusOn 	 187.518813 	 StimulusOff 	 188.035479 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 15 	 TrialTime 	 188.036384 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 188.068816 	 StimulusOff 	 188.585482 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 16 	 TrialTime 	 188.586499 	 ImageNumber 	 12 	 Dot 	 Yes 	 StimulusOn 	 188.618788 	 StimulusOff 	 189.135509 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 17 	 TrialTime 	 189.136376 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 189.168784 	 StimulusOff 	 189.685477 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 18 	 TrialTime 	 189.686469 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 189.718792 	 StimulusOff 	 190.235474 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 19 	 TrialTime 	 190.236487 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 190.268817 	 StimulusOff 	 190.785471 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 20 	 TrialTime 	 190.786414 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 190.818772 	 StimulusOff 	 191.335481 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 21 	 TrialTime 	 191.336480 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 191.368769 	 StimulusOff 	 191.885464 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 22 	 TrialTime 	 191.886450 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 191.918799 	 StimulusOff 	 192.435468 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 23 	 TrialTime 	 192.436696 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 192.468778 	 StimulusOff 	 192.985501 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 24 	 TrialTime 	 192.986618 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 193.018802 	 StimulusOff 	 193.535462 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 25 	 TrialTime 	 193.536329 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 193.568773 	 StimulusOff 	 194.085461 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 26 	 TrialTime 	 194.087187 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 194.118788 	 StimulusOff 	 194.635454 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 27 	 TrialTime 	 194.636330 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 194.668785 	 StimulusOff 	 195.185469 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 28 	 TrialTime 	 195.186380 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 195.218786 	 StimulusOff 	 195.735448 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 29 	 TrialTime 	 195.736438 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 195.768797 	 StimulusOff 	 196.285449 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 10.000000 	 BlockCondition 	 Colour 	 BlockTime 	 177.282832 	 TrialNumber 	 30 	 TrialTime 	 196.286338 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 196.318777 	 StimulusOff 	 196.835442 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 1 	 TrialTime 	 199.885853 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 199.918793 	 StimulusOff 	 200.435428 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 2 	 TrialTime 	 200.436518 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 200.468770 	 StimulusOff 	 200.985434 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 3 	 TrialTime 	 200.986376 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 201.018756 	 StimulusOff 	 201.535418 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 4 	 TrialTime 	 201.538195 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 201.568759 	 StimulusOff 	 202.085426 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 5 	 TrialTime 	 202.086401 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 202.118751 	 StimulusOff 	 202.635425 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 6 	 TrialTime 	 202.636368 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 202.685422 	 StimulusOff 	 203.202065 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 7 	 TrialTime 	 203.203582 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 203.252089 	 StimulusOff 	 203.768758 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 8 	 TrialTime 	 203.769716 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 203.802090 	 StimulusOff 	 204.318752 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 9 	 TrialTime 	 204.319723 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 204.352085 	 StimulusOff 	 204.868769 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 10 	 TrialTime 	 204.869698 	 ImageNumber 	 7 	 Dot 	 Yes 	 StimulusOn 	 204.902092 	 StimulusOff 	 205.418740 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 11 	 TrialTime 	 205.419756 	 ImageNumber 	 2 	 Dot 	 Yes 	 StimulusOn 	 205.452080 	 StimulusOff 	 205.968734 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 12 	 TrialTime 	 205.970190 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 206.002068 	 StimulusOff 	 206.518746 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 13 	 TrialTime 	 206.520114 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 206.552065 	 StimulusOff 	 207.068731 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 14 	 TrialTime 	 207.069728 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 207.102079 	 StimulusOff 	 207.618727 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 15 	 TrialTime 	 207.619773 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 207.652072 	 StimulusOff 	 208.168728 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 16 	 TrialTime 	 208.169819 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 208.218724 	 StimulusOff 	 208.735411 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 17 	 TrialTime 	 208.736372 	 ImageNumber 	 10 	 Dot 	 Yes 	 StimulusOn 	 208.768722 	 StimulusOff 	 209.285371 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 18 	 TrialTime 	 209.289234 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 209.318710 	 StimulusOff 	 209.835370 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 19 	 TrialTime 	 209.837939 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 209.868721 	 StimulusOff 	 210.385393 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 20 	 TrialTime 	 210.386401 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 210.418718 	 StimulusOff 	 210.935369 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 21 	 TrialTime 	 210.940058 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 210.968704 	 StimulusOff 	 211.485354 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 22 	 TrialTime 	 211.487398 	 ImageNumber 	 6 	 Dot 	 Yes 	 StimulusOn 	 211.518708 	 StimulusOff 	 212.035350 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 23 	 TrialTime 	 212.038510 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 212.068675 	 StimulusOff 	 212.585367 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 24 	 TrialTime 	 212.587625 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 212.618672 	 StimulusOff 	 213.135342 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 25 	 TrialTime 	 213.136343 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 213.168695 	 StimulusOff 	 213.685351 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 26 	 TrialTime 	 213.686478 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 213.718667 	 StimulusOff 	 214.235360 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 27 	 TrialTime 	 214.236263 	 ImageNumber 	 4 	 Dot 	 Yes 	 StimulusOn 	 214.268681 	 StimulusOff 	 214.785330 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 28 	 TrialTime 	 214.786644 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 214.818672 	 StimulusOff 	 215.335339 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 29 	 TrialTime 	 215.337947 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 215.368662 	 StimulusOff 	 215.885405 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 11.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 196.851412 	 TrialNumber 	 30 	 TrialTime 	 215.886452 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 215.918668 	 StimulusOff 	 216.435330 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 1 	 TrialTime 	 219.469115 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 219.518722 	 StimulusOff 	 220.035324 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 2 	 TrialTime 	 220.036453 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 220.068684 	 StimulusOff 	 220.585319 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 3 	 TrialTime 	 220.586292 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 220.618700 	 StimulusOff 	 221.135307 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 4 	 TrialTime 	 221.136346 	 ImageNumber 	 13 	 Dot 	 Yes 	 StimulusOn 	 221.168647 	 StimulusOff 	 221.685323 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 5 	 TrialTime 	 221.686353 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 221.718672 	 StimulusOff 	 222.235312 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 6 	 TrialTime 	 222.236219 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 222.268660 	 StimulusOff 	 222.785308 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 7 	 TrialTime 	 222.786191 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 222.818665 	 StimulusOff 	 223.335322 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 8 	 TrialTime 	 223.336172 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 223.368664 	 StimulusOff 	 223.885342 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 9 	 TrialTime 	 223.886386 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 223.935352 	 StimulusOff 	 224.451980 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 10 	 TrialTime 	 224.452854 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 224.485306 	 StimulusOff 	 225.001977 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 11 	 TrialTime 	 225.002895 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 225.035309 	 StimulusOff 	 225.551976 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 12 	 TrialTime 	 225.553044 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 225.585313 	 StimulusOff 	 226.101978 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 13 	 TrialTime 	 226.102781 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 226.135278 	 StimulusOff 	 226.651975 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 14 	 TrialTime 	 226.652971 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 226.685276 	 StimulusOff 	 227.201989 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 15 	 TrialTime 	 227.203085 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 227.235288 	 StimulusOff 	 227.751975 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 12.000000 	 BlockCondition 	 Colour 	 BlockTime 	 216.450432 	 TrialNumber 	 16 	 TrialTime 	 227.752881 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 227.785281 	 StimulusOff 	 228.301949 	 ButtonPressed 	 0.000000 	 
